Date,Annualized_Return,Volatility,Sharpe_Ratio,Sortino_Ratio,Max_Drawdown
2020-05-04,-0.03307267695800452,0.07062806476954163,-0.46826537108046484,-0.5669619461621747,-0.050651381993244815
2020-05-05,-0.029031049510149395,0.07068054846473623,-0.4107360531396201,-0.5237862652875964,-0.050651381993244975
2020-05-06,-0.048365715334828564,0.07059209980228762,-0.6851434575581391,-0.7424787495725935,-0.05065138199324489
2020-05-07,-0.04916205223746647,0.07057270375311876,-0.6966156831605576,-0.7511272837803223,-0.050651381993245204
2020-05-08,-0.04757612978856717,0.07059347650913042,-0.6739451312107255,-0.7339035377694618,-0.05065138199324484
2020-05-11,-0.05931214293043489,0.07057552393385076,-0.840406696605287,-0.8764032616289038,-0.05065138199324508
2020-05-12,-0.05993196565359425,0.07056959143017086,-0.8492604879666532,-0.8832523346224933,-0.05065138199324513
2020-05-13,-0.06823484650849845,0.07055081871727083,-0.9671729931575489,-0.9920574996031387,-0.05065138199324495
2020-05-14,-0.06496033168846178,0.07063600866367739,-0.9196489569188503,-0.9552409003419148,-0.050651381993245044
2020-05-15,-0.06329037773560374,0.0706612597874107,-0.895687084068657,-0.936464981207005,-0.05065138199324486
2020-05-18,-0.06321453585616885,0.07066491106898266,-0.8945675427859691,-0.9356122624881013,-0.05065138199324493
2020-05-19,-0.0725030234009879,0.07051645286361664,-1.0281717309464418,-1.0583595230359335,-0.050651381993244926
2020-05-20,-0.07144405830635556,0.0705553385514788,-1.012596066762947,-1.0462435321065517,-0.05065138199324494
2020-05-21,-0.07124767550832044,0.07055612709227532,-1.0098013942168438,-1.0440015263718578,-0.05065138199324491
2020-05-22,-0.07013507255366909,0.07054954152514796,-0.9941251358617104,-1.0315234100461619,-0.05065138199324499
2020-05-26,-0.043129298847689485,0.06983716391143938,-0.6175694491600751,-0.7224527137214212,-0.05065138199324502
2020-05-27,-0.026012820090287492,0.06956256232031179,-0.3739485611600585,-0.5207628039867103,-0.05065138199324508
2020-05-28,-0.0040290968509040966,0.06876304894729353,-0.058593923809172214,-0.2715811219967104,-0.05065138199324501
2020-05-29,-0.01075617292338113,0.06850815313259984,-0.1570057348146898,-0.3476117310061289,-0.05065138199324489
2020-06-01,-0.03359576257478114,0.06710408162811037,-0.5006515514356975,-0.6057488312874609,-0.05065138199324505
2020-06-02,-0.038828765631446625,0.06695595371713053,-0.5799150557318157,-0.6648931616116341,-0.05065138199324514
2020-06-03,-0.05386036350108424,0.06643421140845959,-0.810732337438806,-0.8347829514846963,-0.050151623138418935
2020-06-04,-0.05136132185258262,0.06640683899918703,-0.7734342219362585,-0.8071654946663022,-0.050151623138418755
2020-06-05,-0.04081619287781708,0.06676294926388755,-0.6113599433195619,-0.6878898979667358,-0.03890759151579768
2020-06-08,0.014125554992068702,0.06263975728319893,0.22550462525271345,-0.07160502063392606,-0.037846015294801444
2020-06-09,0.02107986852072271,0.06260546497823805,0.3367097190005724,0.012910364574375128,-0.026629842810889988
2020-06-10,0.07108290937409074,0.05800913868532549,1.2253743286843959,0.6692814046861697,-0.018961104241238744
2020-06-11,0.12541730918540606,0.04642932800688511,2.701251871808432,2.0447715865316267,-0.018961104241238896
2020-06-12,0.09078463165902817,0.042514112769191134,2.135399888312321,1.3730041555597343,-0.014834569546637236
2020-06-15,0.11752151117577417,0.04170123871094354,2.818177944074676,1.9236740987183858,-0.011504725690338113
2020-06-16,0.13717810263423846,0.04101698164106735,3.3444221672540597,2.320586508135402,-0.006287975258042249
2020-06-17,0.17843376811121078,0.033131240772330595,5.385665129095585,5.116586704861809,-0.0062879752580422355
2020-06-18,0.16171881258191995,0.03201626121257869,5.051146088175441,4.576780574810709,-0.006287975258042184
2020-06-19,0.17029038963264484,0.0317151606646387,5.36936865725901,4.813750430464264,-0.006287975258042106
2020-06-22,0.16338481419502104,0.031549905351816135,5.178615034596799,4.592567181044805,-0.006287975258042199
2020-06-23,0.13310899586510885,0.028333530371090866,4.697931889240389,3.7118037911821897,-0.00628797525804203
2020-06-24,0.10423449186092969,0.02918352752487415,3.5716892610767137,2.5699062295465036,-0.006287975258042123
2020-06-25,0.09772157672509767,0.028624516753831163,3.4139118422678143,2.371204001868607,-0.00628797525804221
2020-06-26,0.0930265438284889,0.028949401527924173,3.213418548178167,2.1830407231922795,-0.006287975258042132
2020-06-29,0.09693804234037091,0.029151884147412113,3.3252753698589443,2.2999702681560823,-0.005073179617387611
2020-06-30,0.1131436120950174,0.0288965204515268,3.9154753003847995,2.786387579625674,-0.005073179617387705
2020-07-01,0.13364437276954952,0.027291339408750843,4.8969517680285435,3.7096747222715742,-0.00507317961738775
2020-07-02,0.13013724999803278,0.02717631455792611,4.78862760145958,3.595192285734385,-0.005073179617387782
2020-07-06,0.1410429775747726,0.027415310113517985,5.144679268290564,3.8537214433234066,-0.0050731796173877535
2020-07-07,0.12196190971186174,0.025949471534695515,4.699976627608529,3.246225479012839,-0.005073179617387685
2020-07-08,0.12380789397615805,0.02598776498241912,4.764083947192644,3.3049972416205597,-0.00507317961738773
2020-07-09,0.11738081417219726,0.025873708649016967,4.536682999893676,3.100374257662864,-0.005073179617387744
2020-07-10,0.10573187551636445,0.025194103219002742,4.196691368503079,2.729499667584225,-0.005073179617387665
2020-07-13,0.1085878433341598,0.025086034016914293,4.328617399663266,2.836545851421948,-0.005073179617387635
2020-07-14,0.11234635815884708,0.02524908870281494,4.449521306736189,2.95689193088637,-0.005073179617387695
2020-07-15,0.12453932286600405,0.025205986484040665,4.940862875763936,3.2915764263309146,-0.0050731796173877335
2020-07-16,0.12037694743019281,0.025324047976664914,4.753463883069378,3.2321144648123337,-0.0050731796173877335
2020-07-17,0.11545800788215807,0.02525321017594244,4.572013105571408,3.0737257503537956,-0.004181595621907104
